ApplicantID,xgb_prediction
Apcnt_957848,0
Apcnt_957916,0
Apcnt_957928,0
Apcnt_957932,0
Apcnt_957936,0
Apcnt_957948,0
Apcnt_957964,0
Apcnt_957996,0
Apcnt_958000,0
Apcnt_958004,0
Apcnt_958020,0
Apcnt_958040,0
Apcnt_958048,0
Apcnt_958064,0
Apcnt_958080,0
Apcnt_958084,0
Apcnt_958096,0
Apcnt_958132,0
Apcnt_958152,0
Apcnt_958168,0
Apcnt_958196,0
Apcnt_958200,0
Apcnt_958208,0
Apcnt_958232,0
Apcnt_958272,0
Apcnt_958280,0
Apcnt_958300,0
Apcnt_958304,0
Apcnt_958320,0
Apcnt_958340,1
Apcnt_958348,0
Apcnt_958352,0
Apcnt_958360,0
Apcnt_958368,1
Apcnt_958372,0
Apcnt_958376,0
Apcnt_958380,0
Apcnt_958420,0
Apcnt_958432,0
Apcnt_958444,0
Apcnt_958448,0
Apcnt_958456,0
Apcnt_958488,0
Apcnt_958504,0
Apcnt_958520,0
Apcnt_958536,1
Apcnt_958552,0
Apcnt_958580,0
Apcnt_958608,0
Apcnt_958612,0
Apcnt_958624,0
Apcnt_958632,0
Apcnt_958652,0
Apcnt_958656,0
Apcnt_958660,0
Apcnt_958664,0
Apcnt_958684,0
Apcnt_958708,0
Apcnt_958716,0
Apcnt_958736,0
Apcnt_958744,0
Apcnt_958752,0
Apcnt_958768,0
Apcnt_958772,0
Apcnt_958792,0
Apcnt_958796,0
Apcnt_958808,0
Apcnt_958856,0
Apcnt_958860,0
Apcnt_958868,0
Apcnt_958876,1
Apcnt_958892,0
Apcnt_958904,0
Apcnt_958912,0
Apcnt_958916,0
Apcnt_958924,0
Apcnt_958952,0
Apcnt_958976,0
Apcnt_959008,0
Apcnt_959012,0
Apcnt_959016,0
Apcnt_959024,0
Apcnt_959028,0
Apcnt_959040,0
Apcnt_959048,0
Apcnt_959052,0
Apcnt_959068,0
Apcnt_959072,0
Apcnt_959080,0
Apcnt_959084,0
Apcnt_959112,1
Apcnt_959128,0
Apcnt_959140,0
Apcnt_959148,1
Apcnt_959160,0
Apcnt_959168,0
Apcnt_959180,0
Apcnt_959196,0
Apcnt_959204,0
Apcnt_959216,0
Apcnt_959224,0
Apcnt_959260,0
Apcnt_959264,0
Apcnt_959284,0
Apcnt_959292,0
Apcnt_959296,0
Apcnt_959300,0
Apcnt_959304,0
Apcnt_959320,0
Apcnt_959332,0
Apcnt_959340,0
Apcnt_959344,0
Apcnt_959356,0
Apcnt_959364,0
Apcnt_959396,0
Apcnt_959400,0
Apcnt_959416,0
Apcnt_959432,0
Apcnt_959448,1
Apcnt_959492,0
Apcnt_959496,0
Apcnt_959500,0
Apcnt_959504,0
Apcnt_959508,0
Apcnt_959532,0
Apcnt_959540,0
Apcnt_959552,0
Apcnt_959604,0
Apcnt_959612,0
Apcnt_959640,0
Apcnt_959652,0
Apcnt_959672,0
Apcnt_959676,0
Apcnt_959684,0
Apcnt_959704,0
Apcnt_959716,0
Apcnt_959720,0
Apcnt_959728,0
Apcnt_959736,0
Apcnt_959760,0
Apcnt_959776,0
Apcnt_959800,0
Apcnt_959808,0
Apcnt_959816,0
Apcnt_959828,0
Apcnt_959840,0
Apcnt_959856,0
Apcnt_959868,0
Apcnt_959872,0
Apcnt_959876,0
Apcnt_959880,0
Apcnt_959908,0
Apcnt_959932,1
Apcnt_959944,0
Apcnt_959948,0
Apcnt_959956,0
Apcnt_959972,0
Apcnt_960032,0
Apcnt_960036,0
Apcnt_960052,0
Apcnt_960068,1
Apcnt_960072,1
Apcnt_960092,0
Apcnt_960104,0
Apcnt_960120,0
Apcnt_960148,0
Apcnt_960160,0
Apcnt_960164,0
Apcnt_960168,0
Apcnt_960192,0
Apcnt_960208,0
Apcnt_960212,0
Apcnt_960232,0
Apcnt_960240,0
Apcnt_960244,0
Apcnt_960256,0
Apcnt_960264,0
Apcnt_960268,0
Apcnt_960284,0
Apcnt_960300,0
Apcnt_960308,0
Apcnt_960320,0
Apcnt_960324,0
Apcnt_960348,0
Apcnt_960376,0
Apcnt_960380,0
Apcnt_960384,0
Apcnt_960424,0
Apcnt_960436,0
Apcnt_960452,0
Apcnt_960468,0
Apcnt_960484,1
Apcnt_960496,0
Apcnt_960500,0
Apcnt_960520,0
Apcnt_960524,0
Apcnt_960536,0
Apcnt_960548,0
Apcnt_960580,0
Apcnt_960600,0
Apcnt_960608,0
Apcnt_960612,0
Apcnt_960620,0
Apcnt_960632,0
Apcnt_960636,0
Apcnt_960656,0
Apcnt_960676,0
Apcnt_960680,0
Apcnt_960692,1
Apcnt_960708,0
Apcnt_960740,1
Apcnt_960756,0
Apcnt_960772,0
Apcnt_960784,0
Apcnt_960792,0
Apcnt_960816,0
Apcnt_960820,0
Apcnt_960844,0
Apcnt_960848,0
Apcnt_960856,0
Apcnt_960872,0
Apcnt_960884,0
Apcnt_960896,0
Apcnt_960900,0
Apcnt_960924,0
Apcnt_960948,0
Apcnt_960952,0
Apcnt_960976,0
Apcnt_960980,0
Apcnt_960984,0
Apcnt_960992,0
Apcnt_961000,1
Apcnt_961012,0
Apcnt_961068,0
Apcnt_961080,1
Apcnt_961084,0
Apcnt_961088,0
Apcnt_961092,0
Apcnt_961100,1
Apcnt_961140,1
Apcnt_961144,0
Apcnt_961148,0
Apcnt_961164,0
Apcnt_961176,0
Apcnt_961200,0
Apcnt_961212,0
Apcnt_961232,0
Apcnt_961244,0
Apcnt_961248,0
Apcnt_961264,0
Apcnt_961284,0
Apcnt_961288,0
Apcnt_961304,0
Apcnt_961316,0
Apcnt_961324,0
Apcnt_961340,0
Apcnt_961348,0
Apcnt_961356,0
Apcnt_961360,0
Apcnt_961384,0
Apcnt_961396,0
Apcnt_961404,0
Apcnt_961424,0
Apcnt_961444,0
Apcnt_961456,1
Apcnt_961480,0
Apcnt_961496,0
Apcnt_961500,0
Apcnt_961504,0
Apcnt_961532,0
Apcnt_961564,1
Apcnt_961572,0
Apcnt_961588,0
Apcnt_961604,1
Apcnt_961612,0
Apcnt_961624,0
Apcnt_961628,1
Apcnt_961648,0
Apcnt_961700,0
Apcnt_961704,1
Apcnt_961720,1
Apcnt_961724,0
Apcnt_961740,0
Apcnt_961748,0
Apcnt_961752,0
Apcnt_961756,0
Apcnt_961760,0
Apcnt_961764,0
Apcnt_961788,1
Apcnt_961796,0
Apcnt_961804,0
Apcnt_961812,0
Apcnt_961824,0
Apcnt_961848,0
Apcnt_961856,0
Apcnt_961864,0
Apcnt_961884,0
Apcnt_961908,0
Apcnt_961936,0
Apcnt_961944,0
Apcnt_961980,0
Apcnt_961988,0
Apcnt_962004,0
Apcnt_962024,0
Apcnt_962036,0
Apcnt_962064,0
Apcnt_962112,0
Apcnt_962128,0
Apcnt_962136,0
Apcnt_962176,0
Apcnt_962180,0
Apcnt_962208,0
Apcnt_962212,0
Apcnt_962224,0
Apcnt_962228,0
Apcnt_962236,0
Apcnt_962248,0
Apcnt_962272,0
Apcnt_962280,0
Apcnt_962288,0
Apcnt_962368,0
Apcnt_962376,0
Apcnt_962388,0
Apcnt_962392,0
Apcnt_962408,0
Apcnt_962412,0
Apcnt_962416,0
Apcnt_962420,0
Apcnt_962424,0
Apcnt_962428,0
Apcnt_962432,0
Apcnt_962436,1
Apcnt_962444,0
Apcnt_962460,0
Apcnt_962468,0
Apcnt_962488,0
Apcnt_962492,0
Apcnt_962500,0
Apcnt_962508,0
Apcnt_962520,0
Apcnt_962536,0
Apcnt_962544,1
Apcnt_962560,0
Apcnt_962568,0
Apcnt_962572,0
Apcnt_962576,0
Apcnt_962600,0
Apcnt_962644,0
Apcnt_962648,0
Apcnt_962656,0
Apcnt_962700,0
Apcnt_962720,0
Apcnt_962752,0
Apcnt_962760,0
Apcnt_962768,0
Apcnt_962812,0
Apcnt_962816,0
Apcnt_962820,0
Apcnt_962824,1
Apcnt_962832,0
Apcnt_962840,0
Apcnt_962864,0
Apcnt_962868,0
Apcnt_962880,0
Apcnt_962900,0
Apcnt_962916,1
Apcnt_962920,0
Apcnt_962928,1
Apcnt_962952,0
Apcnt_962960,0
Apcnt_962980,0
Apcnt_963008,0
Apcnt_963020,0
Apcnt_963024,0
Apcnt_963036,0
Apcnt_963068,0
Apcnt_963092,0
Apcnt_963096,0
Apcnt_963100,0
Apcnt_963112,0
Apcnt_963140,0
Apcnt_963148,0
Apcnt_963156,0
Apcnt_963164,0
Apcnt_963172,0
Apcnt_963188,0
Apcnt_963192,0
Apcnt_963216,0
Apcnt_963260,0
Apcnt_963264,0
Apcnt_963280,0
Apcnt_963292,0
Apcnt_963332,0
Apcnt_963336,0
Apcnt_963368,0
Apcnt_963380,1
Apcnt_963388,0
Apcnt_963396,0
Apcnt_963420,0
Apcnt_963428,0
Apcnt_963444,0
Apcnt_963452,0
Apcnt_963468,0
Apcnt_963476,0
Apcnt_963480,0
Apcnt_963488,0
Apcnt_963500,0
Apcnt_963520,1
Apcnt_963524,0
Apcnt_963536,1
Apcnt_963540,0
Apcnt_963548,1
Apcnt_963596,0
Apcnt_963604,0
Apcnt_963624,0
Apcnt_963636,0
Apcnt_963652,0
Apcnt_963676,0
Apcnt_963684,0
Apcnt_963700,0
Apcnt_963704,0
Apcnt_963728,0
Apcnt_963732,0
Apcnt_963744,0
Apcnt_963776,0
Apcnt_963796,0
Apcnt_963800,0
Apcnt_963828,0
Apcnt_963836,0
Apcnt_963848,1
Apcnt_963872,0
Apcnt_963896,0
Apcnt_963908,0
Apcnt_963912,0
Apcnt_963916,0
Apcnt_963920,0
Apcnt_963924,1
Apcnt_963928,1
Apcnt_963948,0
Apcnt_963960,1
Apcnt_963964,0
Apcnt_963976,0
Apcnt_964004,0
Apcnt_964008,0
Apcnt_964016,1
Apcnt_964040,0
Apcnt_964044,0
Apcnt_964052,0
Apcnt_964064,1
Apcnt_964072,0
Apcnt_964084,0
Apcnt_964088,0
Apcnt_964096,0
Apcnt_964100,0
Apcnt_964112,0
Apcnt_964116,0
Apcnt_964124,0
Apcnt_964140,0
Apcnt_964152,0
Apcnt_964168,0
Apcnt_964180,0
Apcnt_964184,0
Apcnt_964204,0
Apcnt_964268,0
Apcnt_964276,0
Apcnt_964288,0
Apcnt_964296,1
Apcnt_964308,0
Apcnt_964316,0
Apcnt_964328,0
Apcnt_964336,0
Apcnt_964352,0
Apcnt_964372,0
Apcnt_964396,0
Apcnt_964404,0
Apcnt_964432,0
Apcnt_964436,0
Apcnt_964440,1
Apcnt_964452,1
Apcnt_964456,0
Apcnt_964480,1
Apcnt_964484,0
Apcnt_964496,0
Apcnt_964512,1
Apcnt_964516,0
Apcnt_964520,0
Apcnt_964524,0
Apcnt_964580,0
Apcnt_964588,1
Apcnt_964600,0
Apcnt_964604,1
Apcnt_964624,0
Apcnt_964632,0
Apcnt_964640,0
Apcnt_964644,0
Apcnt_964660,0
Apcnt_964692,0
Apcnt_964696,0
Apcnt_964716,0
Apcnt_964728,0
Apcnt_964740,0
Apcnt_964788,0
Apcnt_964800,0
Apcnt_964816,1
Apcnt_964836,0
Apcnt_964852,0
Apcnt_964872,0
Apcnt_964884,0
Apcnt_964896,1
Apcnt_964916,0
Apcnt_964924,0
Apcnt_964928,0
Apcnt_964932,0
Apcnt_964964,0
Apcnt_964968,0
Apcnt_964976,0
Apcnt_965040,0
Apcnt_965064,0
Apcnt_965068,0
Apcnt_965092,0
Apcnt_965108,1
Apcnt_965120,0
Apcnt_965128,0
Apcnt_965152,0
Apcnt_965156,0
Apcnt_965164,1
Apcnt_965188,0
Apcnt_965208,0
Apcnt_965216,0
Apcnt_965228,0
Apcnt_965248,0
Apcnt_965280,0
Apcnt_965300,0
Apcnt_965312,0
Apcnt_965324,0
Apcnt_965352,0
Apcnt_965356,0
Apcnt_965368,0
Apcnt_965380,0
Apcnt_965396,0
Apcnt_965412,0
Apcnt_965436,0
Apcnt_965452,0
Apcnt_965468,0
Apcnt_965476,1
Apcnt_965500,0
Apcnt_965520,1
Apcnt_965564,0
Apcnt_965576,0
Apcnt_965584,0
Apcnt_965588,0
Apcnt_965616,0
Apcnt_965620,0
Apcnt_965628,0
Apcnt_965632,0
Apcnt_965648,0
Apcnt_965664,0
Apcnt_965672,0
Apcnt_965676,0
Apcnt_965696,0
Apcnt_965700,0
Apcnt_965728,0
Apcnt_965732,0
Apcnt_965736,0
Apcnt_965744,0
Apcnt_965756,0
Apcnt_965796,0
Apcnt_965808,0
Apcnt_965812,0
Apcnt_965828,0
Apcnt_965844,0
Apcnt_965868,0
Apcnt_965872,1
Apcnt_965924,0
Apcnt_965948,0
Apcnt_965960,0
Apcnt_965972,0
Apcnt_965984,0
Apcnt_965992,0
Apcnt_966000,0
Apcnt_966012,0
Apcnt_966040,0
Apcnt_966056,0
Apcnt_966064,0
Apcnt_966076,0
Apcnt_966100,0
Apcnt_966104,0
Apcnt_966108,0
Apcnt_966112,0
Apcnt_966124,0
Apcnt_966144,0
Apcnt_966148,0
Apcnt_966160,0
Apcnt_966176,0
Apcnt_966184,0
Apcnt_966188,0
Apcnt_966200,0
Apcnt_966212,0
Apcnt_966236,0
Apcnt_966244,0
Apcnt_966248,0
Apcnt_966268,0
Apcnt_966280,1
Apcnt_966288,0
Apcnt_966292,1
Apcnt_966296,0
Apcnt_966312,0
Apcnt_966320,0
Apcnt_966328,0
Apcnt_966360,0
Apcnt_966376,0
Apcnt_966392,0
Apcnt_966396,0
Apcnt_966408,0
Apcnt_966416,0
Apcnt_966456,1
Apcnt_966460,1
Apcnt_966468,0
Apcnt_966476,0
Apcnt_966480,0
Apcnt_966516,0
Apcnt_966524,0
Apcnt_966548,0
Apcnt_966556,0
Apcnt_966560,0
Apcnt_966588,0
Apcnt_966596,0
Apcnt_966604,0
Apcnt_966616,0
Apcnt_966628,0
Apcnt_966660,0
Apcnt_966664,0
Apcnt_966672,0
Apcnt_966684,0
Apcnt_966708,0
Apcnt_966716,0
Apcnt_966728,0
Apcnt_966736,0
Apcnt_966772,0
Apcnt_966788,0
Apcnt_966792,0
Apcnt_966796,1
Apcnt_966800,0
Apcnt_966820,0
Apcnt_966848,0
Apcnt_966884,0
Apcnt_966936,0
Apcnt_966948,0
Apcnt_966972,0
Apcnt_966980,0
Apcnt_966984,0
Apcnt_966992,0
Apcnt_967020,1
Apcnt_967044,0
Apcnt_967048,0
Apcnt_967056,1
Apcnt_967060,0
Apcnt_967104,0
Apcnt_967112,0
Apcnt_967132,1
Apcnt_967140,1
Apcnt_967144,0
Apcnt_967152,0
Apcnt_967156,0
Apcnt_967164,0
Apcnt_967172,0
Apcnt_967176,0
Apcnt_967188,0
Apcnt_967220,0
Apcnt_967240,0
Apcnt_967244,0
Apcnt_967276,0
Apcnt_967284,0
Apcnt_967288,0
Apcnt_967292,0
Apcnt_967296,0
Apcnt_967312,0
Apcnt_967320,0
Apcnt_967340,0
Apcnt_967352,0
Apcnt_967376,0
Apcnt_967380,0
Apcnt_967392,0
Apcnt_967408,0
Apcnt_967412,1
Apcnt_967420,0
Apcnt_967424,0
Apcnt_967436,0
Apcnt_967456,0
Apcnt_967460,0
Apcnt_967464,0
Apcnt_967468,0
Apcnt_967472,0
Apcnt_967480,0
Apcnt_967484,0
Apcnt_967512,0
Apcnt_967536,0
Apcnt_967544,0
Apcnt_967552,0
Apcnt_967572,0
Apcnt_967596,0
Apcnt_967600,0
Apcnt_967616,0
Apcnt_967620,0
Apcnt_967640,1
Apcnt_967676,0
Apcnt_967688,0
Apcnt_967704,0
Apcnt_967716,0
Apcnt_967736,0
Apcnt_967740,0
Apcnt_967744,1
Apcnt_967752,0
Apcnt_967772,0
Apcnt_967776,0
Apcnt_967792,1
Apcnt_967804,0
Apcnt_967820,0
Apcnt_967828,0
Apcnt_967848,0
Apcnt_967860,0
Apcnt_967864,0
Apcnt_967888,0
Apcnt_967892,0
Apcnt_967900,0
Apcnt_967916,0
Apcnt_967924,1
Apcnt_967960,0
Apcnt_967996,0
Apcnt_968000,0
Apcnt_968036,0
Apcnt_968040,0
Apcnt_968048,0
Apcnt_968056,0
Apcnt_968060,0
Apcnt_968072,0
Apcnt_968076,0
Apcnt_968080,0
Apcnt_968100,0
Apcnt_968108,0
Apcnt_968128,0
Apcnt_968132,0
Apcnt_968144,0
Apcnt_968156,0
Apcnt_968164,0
Apcnt_968204,1
Apcnt_968224,0
Apcnt_968248,0
Apcnt_968268,0
Apcnt_968272,1
Apcnt_968276,0
Apcnt_968280,0
Apcnt_968296,1
Apcnt_968304,0
Apcnt_968316,1
Apcnt_968320,0
Apcnt_968332,0
Apcnt_968340,0
Apcnt_968368,0
Apcnt_968384,0
Apcnt_968388,0
Apcnt_968396,0
Apcnt_968412,0
Apcnt_968424,0
Apcnt_968428,0
Apcnt_968444,0
Apcnt_968452,0
Apcnt_968456,0
Apcnt_968460,0
Apcnt_968480,0
Apcnt_968536,0
Apcnt_968540,0
Apcnt_968552,0
Apcnt_968556,0
Apcnt_968568,0
Apcnt_968572,0
Apcnt_968584,0
Apcnt_968620,0
Apcnt_968628,0
Apcnt_968636,0
Apcnt_968652,0
Apcnt_968672,0
Apcnt_968684,0
Apcnt_968692,0
Apcnt_968700,0
Apcnt_968704,0
Apcnt_968716,0
Apcnt_968740,1
Apcnt_968744,0
Apcnt_968776,0
Apcnt_968780,1
Apcnt_968788,0
Apcnt_968816,0
Apcnt_968820,0
Apcnt_968844,0
Apcnt_968864,0
Apcnt_968872,0
Apcnt_968884,1
Apcnt_968928,0
Apcnt_968940,0
Apcnt_968976,0
Apcnt_968984,0
Apcnt_969020,0
Apcnt_969044,0
Apcnt_969060,0
Apcnt_969092,1
Apcnt_969100,0
Apcnt_969136,0
Apcnt_969148,0
Apcnt_969152,0
Apcnt_969156,0
Apcnt_969160,0
Apcnt_969176,0
Apcnt_969188,0
Apcnt_969192,0
Apcnt_969196,0
Apcnt_969204,0
Apcnt_969220,0
Apcnt_969224,0
Apcnt_969240,1
Apcnt_969260,1
Apcnt_969264,0
Apcnt_969268,0
Apcnt_969288,0
Apcnt_969300,0
Apcnt_969304,0
Apcnt_969312,1
Apcnt_969320,0
Apcnt_969356,0
Apcnt_969368,0
Apcnt_969372,1
Apcnt_969404,0
Apcnt_969408,0
Apcnt_969428,0
Apcnt_969448,0
Apcnt_969452,0
Apcnt_969464,0
Apcnt_969468,0
Apcnt_969492,0
Apcnt_969508,0
Apcnt_969512,0
Apcnt_969516,0
Apcnt_969532,0
Apcnt_969540,0
Apcnt_969544,0
Apcnt_969548,0
Apcnt_969556,0
Apcnt_969560,0
Apcnt_969576,0
Apcnt_969584,0
Apcnt_969612,0
Apcnt_969620,0
Apcnt_969632,0
Apcnt_969668,0
Apcnt_969676,0
Apcnt_969700,0
Apcnt_969708,0
Apcnt_969728,0
Apcnt_969732,0
Apcnt_969740,0
Apcnt_969756,0
Apcnt_969760,0
Apcnt_969764,0
Apcnt_969800,0
Apcnt_969812,1
Apcnt_969820,0
Apcnt_969824,0
Apcnt_969844,0
Apcnt_969848,0
Apcnt_969852,0
Apcnt_969856,0
Apcnt_969884,0
Apcnt_969888,1
Apcnt_969916,1
Apcnt_969928,0
Apcnt_969952,0
Apcnt_969956,1
Apcnt_969988,0
Apcnt_970004,1
Apcnt_970016,0
Apcnt_970032,0
Apcnt_970048,0
Apcnt_970052,1
Apcnt_970056,0
Apcnt_970064,1
Apcnt_970076,0
Apcnt_970080,0
Apcnt_970084,0
Apcnt_970088,1
Apcnt_970096,0
Apcnt_970108,1
Apcnt_970112,0
Apcnt_970120,0
Apcnt_970124,0
Apcnt_970140,0
Apcnt_970152,1
Apcnt_970160,0
Apcnt_970172,0
Apcnt_970184,0
Apcnt_970200,0
Apcnt_970208,0
Apcnt_970216,0
Apcnt_970236,0
Apcnt_970240,0
Apcnt_970244,0
Apcnt_970256,0
Apcnt_970260,1
Apcnt_970284,0
Apcnt_970296,0
Apcnt_970300,0
Apcnt_970304,0
Apcnt_970308,0
Apcnt_970316,0
Apcnt_970332,0
Apcnt_970340,0
Apcnt_970348,0
Apcnt_970356,0
Apcnt_970376,0
Apcnt_970408,0
Apcnt_970428,0
Apcnt_970432,0
Apcnt_970436,0
Apcnt_970444,0
Apcnt_970448,0
Apcnt_970456,0
Apcnt_970464,0
Apcnt_970472,0
Apcnt_970488,0
Apcnt_970496,0
Apcnt_970500,0
Apcnt_970504,0
Apcnt_970524,0
Apcnt_970528,0
Apcnt_970540,1
Apcnt_970544,0
Apcnt_970552,1
Apcnt_970560,0
Apcnt_970568,0
Apcnt_970596,0
Apcnt_970600,0
Apcnt_970604,0
Apcnt_970616,0
Apcnt_970648,0
Apcnt_970660,0
Apcnt_970664,0
Apcnt_970668,0
Apcnt_970684,0
Apcnt_970688,0
Apcnt_970692,0
Apcnt_970712,0
Apcnt_970724,0
Apcnt_970752,0
Apcnt_970760,0
Apcnt_970776,0
Apcnt_970800,0
Apcnt_970836,0
Apcnt_970840,0
Apcnt_970852,0
Apcnt_970876,0
Apcnt_970884,0
Apcnt_970888,0
Apcnt_970892,0
Apcnt_970904,0
Apcnt_970908,0
Apcnt_970932,0
Apcnt_970936,0
Apcnt_970984,0
Apcnt_971024,0
Apcnt_971028,0
Apcnt_971040,0
Apcnt_971056,0
Apcnt_971060,0
Apcnt_971100,0
Apcnt_971128,0
Apcnt_971132,0
Apcnt_971140,1
Apcnt_971156,0
Apcnt_971168,0
Apcnt_971172,0
Apcnt_971216,1
Apcnt_971224,0
Apcnt_971228,0
Apcnt_971260,0
Apcnt_971264,0
Apcnt_971272,0
Apcnt_971280,1
Apcnt_971284,1
Apcnt_971292,1
Apcnt_971312,0
Apcnt_971316,0
Apcnt_971324,0
Apcnt_971328,0
Apcnt_971336,0
Apcnt_971356,0
Apcnt_971360,1
Apcnt_971384,0
Apcnt_971408,0
Apcnt_971424,0
Apcnt_971428,0
Apcnt_971432,0
Apcnt_971444,0
Apcnt_971448,0
Apcnt_971488,0
Apcnt_971504,0
Apcnt_971516,0
Apcnt_971540,0
Apcnt_971560,0
Apcnt_971600,0
Apcnt_971640,0
Apcnt_971660,0
Apcnt_971676,1
Apcnt_971688,1
Apcnt_971696,0
Apcnt_971704,1
Apcnt_971712,0
Apcnt_971724,0
Apcnt_971728,0
Apcnt_971764,0
Apcnt_971776,1
Apcnt_971780,0
Apcnt_971828,0
Apcnt_971840,0
Apcnt_971852,0
Apcnt_971856,1
Apcnt_971864,0
Apcnt_971872,0
Apcnt_971896,1
Apcnt_971904,0
Apcnt_971908,0
Apcnt_971928,0
Apcnt_971948,0
Apcnt_971952,0
Apcnt_971956,0
Apcnt_971960,0
Apcnt_971964,0
Apcnt_971972,0
Apcnt_971996,0
Apcnt_972008,0
Apcnt_972040,0
Apcnt_972088,0
Apcnt_972100,0
Apcnt_972104,0
Apcnt_972108,0
Apcnt_972116,1
Apcnt_972120,1
Apcnt_972132,0
Apcnt_972148,0
Apcnt_972152,0
Apcnt_972156,0
Apcnt_972164,0
Apcnt_972168,0
Apcnt_972180,0
Apcnt_972196,0
Apcnt_972204,1
Apcnt_972216,0
Apcnt_972260,1
Apcnt_972276,0
Apcnt_972280,0
Apcnt_972284,1
Apcnt_972292,0
Apcnt_972316,0
Apcnt_972320,0
Apcnt_972340,0
Apcnt_972360,0
Apcnt_972404,0
Apcnt_972416,1
Apcnt_972420,0
Apcnt_972428,0
Apcnt_972432,1
Apcnt_972448,0
Apcnt_972456,0
Apcnt_972472,1
Apcnt_972476,1
Apcnt_972488,1
Apcnt_972500,0
Apcnt_972504,1
Apcnt_972520,0
Apcnt_972524,1
Apcnt_972560,1
Apcnt_972564,0
Apcnt_972568,1
Apcnt_972584,1
Apcnt_972612,1
Apcnt_972616,0
Apcnt_972624,0
Apcnt_972632,1
Apcnt_972644,0
Apcnt_972652,0
Apcnt_972656,0
Apcnt_972672,0
Apcnt_972692,0
Apcnt_972700,0
Apcnt_972728,0
Apcnt_972732,0
Apcnt_972736,0
Apcnt_972764,0
Apcnt_972800,0
Apcnt_972840,0
Apcnt_972844,0
Apcnt_972860,0
Apcnt_972888,1
Apcnt_972936,0
Apcnt_972940,0
Apcnt_972948,1
Apcnt_972952,0
Apcnt_972976,0
Apcnt_972988,1
Apcnt_972992,1
Apcnt_973080,0
Apcnt_973108,1
Apcnt_973116,0
Apcnt_973124,1
Apcnt_973128,0
Apcnt_973136,0
Apcnt_973140,0
Apcnt_973144,0
Apcnt_973196,0
Apcnt_973208,0
Apcnt_973224,1
Apcnt_973244,0
Apcnt_973256,0
Apcnt_973276,0
Apcnt_973288,0
Apcnt_973292,0
Apcnt_973304,0
Apcnt_973312,0
Apcnt_973316,0
Apcnt_973360,0
Apcnt_973376,0
Apcnt_973384,0
Apcnt_973392,0
Apcnt_973400,0
Apcnt_973408,0
Apcnt_973412,0
Apcnt_973420,0
Apcnt_973428,0
Apcnt_973432,0
Apcnt_973436,0
Apcnt_973476,0
Apcnt_973496,0
Apcnt_973508,0
Apcnt_973536,0
Apcnt_973548,0
Apcnt_973560,0
Apcnt_973564,0
Apcnt_973572,0
Apcnt_973584,0
Apcnt_973596,0
Apcnt_973608,0
Apcnt_973620,0
Apcnt_973628,0
Apcnt_973644,0
Apcnt_973648,0
Apcnt_973676,0
Apcnt_973692,1
Apcnt_973700,0
Apcnt_973712,0
Apcnt_973724,1
Apcnt_973728,0
Apcnt_973744,0
Apcnt_973772,0
Apcnt_973788,0
Apcnt_973808,1
Apcnt_973816,0
Apcnt_973824,0
Apcnt_973832,0
Apcnt_973872,0
Apcnt_973876,1
Apcnt_973880,0
Apcnt_973884,0
Apcnt_973892,0
Apcnt_973900,0
Apcnt_973912,0
Apcnt_973916,0
Apcnt_973960,1
Apcnt_973964,0
Apcnt_973984,0
Apcnt_973992,0
Apcnt_974000,0
Apcnt_974004,0
Apcnt_974012,0
Apcnt_974024,0
Apcnt_974032,0
Apcnt_974036,0
Apcnt_974048,0
Apcnt_974064,0
Apcnt_974072,0
Apcnt_974092,1
Apcnt_974096,0
Apcnt_974108,0
Apcnt_974120,0
Apcnt_974144,0
Apcnt_974148,0
Apcnt_974152,0
Apcnt_974172,1
Apcnt_974192,0
Apcnt_974196,1
Apcnt_974204,0
Apcnt_974220,0
Apcnt_974228,0
Apcnt_974232,0
Apcnt_974264,0
Apcnt_974268,0
Apcnt_974288,0
Apcnt_974296,1
Apcnt_974320,0
Apcnt_974332,0
Apcnt_974336,0
Apcnt_974356,0
Apcnt_974368,0
Apcnt_974372,0
Apcnt_974380,0
Apcnt_974384,0
Apcnt_974396,0
Apcnt_974416,0
Apcnt_974428,0
Apcnt_974436,0
Apcnt_974444,1
Apcnt_974452,0
Apcnt_974468,1
Apcnt_974480,0
Apcnt_974500,1
Apcnt_974528,0
Apcnt_974564,0
Apcnt_974584,0
Apcnt_974600,0
Apcnt_974608,0
Apcnt_974620,0
Apcnt_974628,0
Apcnt_974648,0
Apcnt_974652,0
Apcnt_974672,1
Apcnt_974692,0
Apcnt_974700,0
Apcnt_974704,1
Apcnt_974708,0
Apcnt_974716,0
Apcnt_974724,0
Apcnt_974732,0
Apcnt_974748,0
Apcnt_974764,0
Apcnt_974772,0
Apcnt_974776,0
Apcnt_974808,0
Apcnt_974812,0
Apcnt_974824,0
Apcnt_974832,0
Apcnt_974880,0
Apcnt_974904,0
Apcnt_974908,1
Apcnt_974916,0
Apcnt_974932,0
Apcnt_974936,0
Apcnt_974964,0
Apcnt_974968,1
Apcnt_974976,0
Apcnt_974992,0
Apcnt_974996,0
Apcnt_975012,0
Apcnt_975020,1
Apcnt_975024,0
Apcnt_975032,0
Apcnt_975064,0
Apcnt_975076,0
Apcnt_975080,0
Apcnt_975092,0
Apcnt_975104,0
Apcnt_975108,0
Apcnt_975132,0
Apcnt_975152,1
Apcnt_975156,0
